Date,Name,Ratings,Review,Type
2019-10-25,1758773300073777055,5.0,Followed my instructions  to the T. Very insightful to add crushed red pepper in a little baggy. Not asked for but much appreciated and needed. Extra thanks and very good job. Beyond 5 stars,order review
2019-10-16,1758773300257473612,2.0,It was burn my pizza,order review
2019-10-25,1758773300280814238,4.0,"Pizza was horrible, but the process was easy and convenient. Will definitely order for delivery again, but never for a pizza.",order review
2019-10-25,1758773300243845386,5.0,Fast and easy to reach the driver,order review
2019-10-25,1785773300070059682,1.0,Never got my food,order review
2019-10-25,1758773300024474323,5.0,Thank you,order review
2019-10-25,1758773300069597350,5.0,Great Fast Service. Delivery was good fresh hot and Delivery was faster than expected..Thank You,order review
2019-10-25,1758773300244307329,5.0,"Fast , hot and delicious",order review
2019-10-25,1758773300243674281,1.0,"Order never arrived. While you did give me a refund, I lost my free delivery credit. So basically you stole $4 from me. That is not a good way to conduct business. Ill be deleting this app.",order review
2019-10-25,1758773300111335262,5.0,Great experience,order review
2019-10-25,1785773300088450022,1.0,The guy drank outta my big gulp,order review
2019-10-25,1758773300185092955,2.0,Never got my pizza,order review
2019-10-25,1758773300243687705,5.0,Great,order review
2019-10-25,1785773300051781981,5.0,Excellent,order review
2019-10-25,1758773300056038459,1.0,Pizza doesnt taste as good as the last time,order review
2019-10-25,1785773300027717457,5.0,Mohammed was on it,order review
2019-10-25,1758773300047195210,1.0,Wrong drinks,order review
2019-10-25,1758773300051312263,4.0,I didn’t receive an item,order review
2019-10-25,1785773300028556540,5.0,Great,order review
2019-10-25,1758773300045473130,5.0,"Fastest delivery Ive had in a long time from anyone, great driver",order review
2019-10-25,1758773300245608436,5.0,Fast,order review
2019-10-25,1758773300134052324,1.0,I received the wrong Items and for some odd reason I was refunded because 7 11 was out of big gulps.,order review
2019-10-25,1758773300188771282,5.0,"Five stars because I love the company; however, my cheese pizza box arrived inside of a 7NOW bag, sideways. As such, when I opened the pizza box, the entire thing was pushed to one side of the box and was smashed. The cheese was slightly peeled off because it was handled without care. I cannot determine if that is 7-11’s fault, or the Drivers fault. I think it was the drivers fault, because he handed it to me sideways at the door. Moreover, unfortunately the pizza was slightly warm at best. Perhaps keeping it inside of a stay-hot bag/box during the drive and delivery would make the eating experience better. Pizza from Dominos is delivered hot, this pizza from 711 was not. In summary, I think the driver dropped the ball; but I am not sure. 

Opportunities: Cold pizza, smashed pizza, professional pizza delivery person may be needed or better training of drivers needed.",order review
2019-10-16,1758773300049994883,5.0,My Order Hasnt been Delivered yet,order review
2019-10-25,1758773300133373622,3.0,The delivery time was fast. Pizza arrived hot. Pizza could have used a longer bake time.,order review
2019-10-25,1758773300192791920,1.0,I ordered a 24oz monster and got a 16 0z,order review
2019-10-25,1758773300005174553,5.0,Good?,order review
2019-10-25,1758773300026619602,5.0,"You guys are always on time and fast. 
Thank you, for all your hard work.",order review
2019-10-25,1758773300161300539,5.0,Great and friendly driver. Food was as expected and hot,order review
2019-10-16,1758773300203052007,5.0,So easy and so quick and always so fresh,order review
2019-10-25,1758773300132698458,5.0,Awesome and fast,order review
2019-10-25,1758773300111506284,2.0,Pizza was cold soda was warm energy drinks was warm. Not a great first time experience.,order review
2019-10-25,1758773300204237409,3.0,Was ok . But the pizza had an aftertaste of plastic. The wings taste good.,order review
2019-10-16,1758773300179732418,5.0,Great,order review
2019-10-25,1758773300245861548,5.0,"It was absolutely delicious, I will now start buying pizza at 7-Eleven 
Thank you for this great offer. My kids, often pick up donuts and snacks, Big Gulps",order review
2019-10-25,1785773300011215674,5.0,Swift delivery. I will probably use again.,order review
2019-10-25,1758773300062737847,4.0,Forgot the parm and red peppers but other than that great,order review
2019-10-25,1785773300062397413,5.0,Great fast delivery was good pizza enjoyed service and food,order review
2019-10-25,1758773300244286010,5.0,Free pizza is freeeeeeeeeee,order review
2019-10-25,1785773300016401121,1.0,Bad pizza was cold,order review
2019-10-25,1785773300058702253,5.0,Food was all correct and driver was polite. Thanks,order review
2019-10-25,1785773300000787907,5.0,"This order went perfectly. Im glad, because the first order I tried went disastrously and was canceled on me and I was left without dinner. I decided to give it another chance and it went very well.",order review
2019-10-25,1758773300244302916,5.0,Fast service,order review
2019-10-25,1758773300204223706,5.0,Thank you very much,order review
2019-10-25,1758773300246120100,5.0,Great?,order review
2019-10-16,1758773300256449001,5.0,Cool,order review
2019-10-25,1758773300263556707,1.0,The man came walking he didnt have a car took him 55 minutes,order review
2019-10-25,1758773300080306120,2.0,Didn’t want to honor promo of free pizza.  Driver had to return to store twice and never got my large pizza as requested,order review
2019-10-25,1758773300183284885,5.0,Good,order review
2019-10-25,1758773300273496654,1.0,Pizza was raw an was not way I orders,order review
2019-10-25,1758773300039697876,5.0,Great deal Was here faster than expected,order review
2019-10-16,1758773300010358811,2.0,Wings were cold and hard as ROCKS Piazza 0?0?,order review
2019-10-25,1785773300090362462,5.0,Pizza Hot & Beer Cold..arrived 10minutes early. Love It,order review
2019-10-25,1785773300059774186,5.0,Great,order review
2019-10-16,1758773300046928876,3.0,"Oops they left the cardboard bottom on the pizza, so it didn’t cook. Had to finish it in the oven :-/",order review
2019-10-16,1758773300136187078,2.0,It was nasty,order review
2019-10-16,1758773300116260754,5.0,Perfect,order review
2019-10-16,1758773300018552506,5.0,Great experience,order review
2019-10-16,1758773300187603353,4.0,Pizza crust was really hard,order review
2019-10-16,1758773300281519125,5.0,Terrific,order review
2019-10-16,1758773300184186725,2.0,Took long to deliver,order review
2019-10-16,1758773300048392956,5.0,Thanks,order review
2019-10-16,1758773300057451149,5.0,Good,order review
2019-10-25,1758773300008338957,5.0,"Nice service, good delivery",order review
2019-10-16,1758773300000613092,3.0,"My order was nice & hot which was excellent The delivery driver was also a very nice & helpful additional. I would have rated higher BUT my order wasnt complete because of the store running out of pepperoni pizza I NEVER GOT THE SATISFACTION OF ENJOYING MY 2 FAVORITE THINGS....(?and?) That honestly was the only disappointing thing about my order besides not being offered an alternative to the pizza or anther type of pizza & that was a bummer?... But other than that small mishap EVERYTHING ELSE WAS GREAT & TO MY LIKING... EASY, FAST, SIMPLE",order review
2019-10-16,1758773300011707099,4.0,"The service was fast but the side of the pizza nearest the back of the box was a bit crushed, as if it had been dropped at some point or transported sideways rather than flat.",order review
2019-10-16,1758773300248948375,1.0,Late delivery food was cold  not good at all,order review
2019-10-16,1758773300059158023,5.0,"Perfect, warm and delicious.",order review
2019-10-16,1758773300279205455,4.0,It was interesting to have my ID verified via personal phone scan...did not expect that...,order review
2019-10-16,1758773300249136103,5.0,"Jessica was really nice, thank you.",order review
2019-10-16,1758773300028037159,1.0,Never got the delivery,order review
2019-10-16,1758773300194038262,3.0,Although my order can fast. I receive the wrong pizza I asked for. :(,order review
2019-10-16,1758773300249186579,5.0,Delivered to correct spot in a huge complex. Came earlier than expected. Guy was nice and professional.,order review
2019-10-16,1758773300292823417,1.0,The order was completely wrong. One star because I cant give zero,order review
2019-10-16,1785773300048137271,5.0,It was cool,order review
2019-10-16,1785773300058480009,5.0,Great experience. Fast delivery. The delivery person was very nice and professional. The pizza was delicious. I will definitely order again.,order review
2019-10-16,1758773300249418360,5.0,It was great ??,order review
2019-10-16,1758773300258595439,5.0,Brittney is awesome,order review
2019-10-16,1758773300133173840,1.0,It never came,order review
2019-10-16,1758773300309082288,5.0,Great fast delivery.,order review
2019-10-16,1758773300172153216,1.0,Cancelled my order in less than a minute.,order review
2019-10-16,1785773300030845782,5.0,"Very delicious, and delivery driver was professional",order review
2019-10-16,1758773300188092291,1.0,Pizza was gross,order review
2019-10-16,1758773300052036911,2.0,Did not receive the chips I paid for,order review
2019-10-16,1785773300089990091,5.0,Im very satisfied with my service,order review
2019-10-16,1758773300192855840,5.0,very delicious,order review
2019-10-16,1758773300248804743,2.0,Horrible,order review
2019-10-16,1785773300042894083,4.0,"Crust was a little under cooked, but put it in my toaster oven and now its perfect. Postmates driver Maria M delivered my pizza She was amazing Very personal, courteous and polite Thank you",order review
2019-10-16,1785773300073343208,4.0,Long wait but food was hot and fresh. Delivery service was humble.,order review
2019-10-16,1758773300007999585,5.0,Good,order review
2019-10-16,1758773300171810543,5.0,?????,order review
2019-10-16,1758773300250038271,5.0,Great,order review
2019-10-16,1758773300249405367,1.0,"Where is pizza,Driver never showed up",order review
2019-10-16,1785773300023528288,1.0,"Food wasnt good

Delivery car was very sketchy",order review
2019-10-16,1758773300264930380,1.0,The pizza I ordered was the wrong pizza. It was also cold and didn’t get everything I ordered,order review
2019-10-16,1785773300049329968,1.0,Pizza I ordered was not the one I ordered instead of a pepperoni pizza I got a cheese pizza,order review
2019-10-16,1758773300175087171,1.0,I ordered 2 whole pizzas and got 16 slices in individual slice boxes??? WTF? Nice try i guess. Fail.,order review
2019-10-16,1758773300030069075,5.0,"Yummmm. Thanks. 

Never eaten any of these items actually. Thanks for having coupons, discounts and free delivery this day/week/month so I could give it a try without pressure. I’ll come back. 

Also delivery was quicker than estimated so that is awesome too",order review
2019-10-16,1758773300037465854,5.0,Great and fast,order review
2019-10-16,1758773300265859950,5.0,Good,order review
2019-10-16,1758773300008804206,1.0,I got a pepperoni pizza instead of an extreme meat pizza.,order review
2019-10-16,1758773300197487326,4.0,Great,order review
2019-10-16,1758773300076955708,1.0,No pizza,order review
2019-10-16,1785773300008397758,5.0,Excellent  and friendly driver. I appreciate that she called me. Thank you.,order review
2019-10-16,1758773300248988470,1.0,It was not hot,order review
2019-10-16,1785773300058819917,4.0,No Coke was delivered and wrong Brisk flavored.,order review
2019-10-16,1758773300250019586,3.0,It was pretty good,order review
2019-10-16,1758773300185339745,5.0,Wow. Wow. Wow. Spectacular and delicious,order review
2019-10-16,1758773300249394850,1.0,Wrong item was sent. Order was not accepted,order review
2019-10-16,1785773300058765714,5.0,Fast delivered,order review
2019-10-16,1758773300178196086,1.0,I received the wrong things,order review
2019-10-16,1758773300249418543,5.0,WRONG ORDER...but thanks,order review
2019-10-16,1758773300026014135,5.0,So good thanks.,order review
2019-10-16,1785773300087271668,5.0,Love it,order review
2019-10-16,1758773300250256501,5.0,Excellent,order review
2019-10-16,1758773300196730726,4.0,Pizza was a little undercooked otherwise I truly enjoyed seeing how everything worked and how the orders are filled. The additional condiments and napkins were an unexpected surprise that I much appreciated.,order review
2019-10-16,1758773300107990690,1.0,"Was told by the driver that my wings didnt come because of technical issues in the store. She said that they told her I could cancel it in the app. I talked to customer service and the rep said that he would put in a request to have the wings taken out but it ultimately should have been the store that should have taken the wings out of the order. Now I wait to have this issue, that should have been resolved before delivery, fixed. I plan on making sure people are aware of the poor customer service available from the app and store if this issue is not resolved soon.",order review
2019-10-16,1758773300203751095,4.0,Pizza was cooked too early got here cold. Other than that was good service.,order review
2019-10-16,1785773300053110817,1.0,My pizza was cold in the center,order review
2019-10-16,1758773300066423436,1.0,The app changed My delivery address terrible business,order review
2019-10-16,1758773300249004210,5.0,This is crazy I got a pizza delivered to my door For free Thank you 7-Eleven,order review
2019-10-16,1758773300171136949,4.0,Pizza needed more Pepperoni.,order review
2019-10-16,1758773300248937634,1.0,Missing Big Gulp very unsatisfied,order review
2019-10-16,1758773300285174612,5.0,Excellent thank you,order review
2019-10-16,1758773300254090823,5.0,Thank you 7now. Finally someone can deliver from 7eleven. ?,order review
2019-10-16,1758773300249056707,5.0,The Postmates driver was very fast in picking up my order and delivering it,order review
2019-10-16,1785773300053294538,5.0,Everything was good fun promo,order review
2019-10-16,1758773300249282758,5.0,"It was a little late but still hot/cold as necessary, and yummy",order review
2019-10-16,1758773300008093115,2.0,"Your own Postmates already, nice deals though",order review
2019-10-16,1758773300155162135,1.0,"No star ...order was cancelled...false
 advertising",order review
2019-10-16,1785773300047936954,1.0,One star had to be added in order for me to submit  my feedback. Zero stars- Horrible. I was charged for something I didn’t receive. They were out of stock But I was still charged for the item and customer service was not helpful.,order review
2019-10-16,1758773300010992825,1.0,Why was my order cancelled???,order review
2019-10-16,1758773300195978730,5.0,Awesome Very fast and the lady was very kind Thank you so much,order review
2019-10-16,1785773300049027505,5.0,It was fast and who doesnt love free pizza to your door..???,order review
2019-10-16,1758773300176197169,4.0,Very good,order review
2019-10-16,1758773300193098457,5.0,Madison was a great sport from postmates,order review
2019-10-16,1758773300022552849,1.0,"I was given a whole pizza that was not cut
The pizza was not cut into slices I have to cut it myself Wtf? Unacceptable",order review
2019-10-16,1758773300248867559,5.0,"GREAT,, FANTASTIC",order review
2019-10-16,1758773300030818497,5.0,AMAZING SUPERB DEAL OMGGG I GOT A FREE PIZZA FOR MY BIRTHDAY TODAY YASSS AMAZING OFFER DEAL ON 7 ELEVEN DELIVERY NOW APP,order review
2019-10-16,1785773300021333145,5.0,"It was good, got to watch where the driver was at all times",order review
2019-10-16,1785773300044283848,5.0,Very nice guy,order review
2019-10-16,1785773300019162902,5.0,Quick and easy,order review
2019-10-16,1758773300209624023,5.0,Perfect,order review
2019-10-16,1785773300078849787,5.0,He cool,order review
2019-10-16,1758773300167432013,5.0,Exact order and on time thank you :),order review
2019-10-16,1758773300201295020,5.0,Excellent experience,order review
2019-10-16,1758773300000254731,5.0,Outstanding,order review
2019-10-16,1758773300074545584,5.0,Arrived sooner than estimated delivery time. Thanks,order review
2019-10-16,1758773300124046849,5.0,Fast and polite,order review
2019-10-16,1758773300308903930,5.0,It was surprisingly fast Direct and delicious,order review
2019-10-16,1758773300016149925,5.0,I had a very great experience.. Staff was nice and friendly.. keeping it real ?????,order review
2019-10-16,1758773300023838098,5.0,"The order was quick, accurate, and good",order review
2019-10-16,1758773300186834116,5.0,Very nice fast and friendly service ?,order review
2019-10-16,1785773300055732352,1.0,Never came.,order review
2019-10-16,1758773300011392942,5.0,Nice and friendly...thanks.,order review
2019-10-16,1758773300169415180,5.0,Great service,order review
2019-10-16,1758773300124352734,1.0,My order was missing an item. The watermelon sower patch candy was missing.,order review
2019-10-16,1758773300249388746,1.0,Still has not arrived. It’s over 30 minutes late,order review
2019-10-16,1785773300037464942,1.0,I didn’t get my order,order review
2019-10-16,1758773300249294084,5.0,awesome,order review
2019-10-16,1785773300044196818,1.0,I never received my order. Calling to follow up right now,order review
2019-10-16,1758773300086225233,5.0,Winning,order review
2019-10-16,1758773300175514075,1.0,The pizza was cold and the slurpee was water downed,order review
2019-10-16,1785773300033795182,5.0,quick and easy. Driver was polite and nice,order review
2019-10-16,1758773300248932882,5.0,Very friendly and kind,order review
2019-10-16,1785773300083974588,5.0,"Kevin is the Best Driver for 7/ll He was fast in my delivery Very kind and ? professional. He brought with him all the condiments that go on pizza plus utensils??? He gave me outstanding, Award wi?Ning Customer Service I hope he delivers my pizza again when I or?deer again Thank you Xoxo",order review
2019-10-16,1758773300073095458,5.0,Very nice lady,order review
2019-10-16,1758773300249719684,4.0,??,order review
2019-10-16,1785773300044196818,1.0,Customer service representative stated he would discount the delivery charge due to previous failed order.,order review
2019-10-16,1785773300009124813,2.0,Pizza was not even sliced,order review
2019-10-16,1758773300004037231,5.0,Great love it,order review
2019-10-16,1785773300083448062,3.0,Iced coffee looked water down and had no ice at all.,order review
2019-10-16,1758773300249858144,1.0,They didnt send me a pizza because the didnt have any boxes.,order review
2019-10-16,1758773300195237749,1.0,I didnt receive me order wheres my refund,order review
2019-10-16,1758773300134525204,5.0,Great... thanks,order review
2019-10-16,1758773300055258256,2.0,pizza is burnt,order review
2019-10-16,1758773300143462217,5.0,Easy as pie.,order review
2019-10-16,1758773300017277014,2.0,Pizza had this burnt taste even though it wasn’t actually burned.  I couldn’t eat more than one slice.,order review
2019-10-16,1758773300074490492,5.0,Thanks,order review
2019-10-16,1758773300028765171,2.0,Mini tacos were barely cooked,order review
2019-10-16,1758773300023915797,1.0,"Missing almost all items, already solved though",order review
2019-10-19,1758773300056004782,1.0,One of my items is missing,order review
2019-10-16,1785773300046662783,4.0,"Pizza was too cold.. Well, I didnt expect oven hot temperature but it felt like chewing car tire. Besides that, everything else were very good.",order review
2019-10-16,1785773300046974758,2.0,The delivery took forever so my pizza was extremely cold.,order review
2019-10-18,1758773300249293003,1.0,My chips were incorrect,order review
2019-10-16,1785773300028154213,4.0,Good. Happy with the service and food,order review
2019-10-16,1758773300306477630,4.0,My pizza was kinda burnt,order review
2019-10-18,1758773300308784330,1.0,My order was never delivered ?,order review
2019-10-16,1758773300082774432,5.0,Great service,order review
2019-10-16,1785773300021412121,5.0,Fast,order review
2019-10-25,1758773300299819475,5.0,Amazing ,order review
2019-10-16,1758773300184593334,5.0,Good and delicious,order review
2019-10-25,1785773300002021313,5.0,? Really good,order review
2019-10-20,1785773300083974588,5.0,"The last Pizza delivery was the right temperature, hot and it was delivered quickly. But it had slide to one side of the box and was smashed?. There were no condiments like hot chili flakes and Parmesan cheese that I usually get an a 7-Eleven bag with handles. I hope it will get better. I Love 7 11 The pizza’s tast great I hope you make a thicker crust pizza This will match your competitors such as Domino’s and Pizza Hut I hope you appreciate my feedback?",order review
2019-10-16,1758773300257473612,2.0,It was burn my pizza,order review
2019-10-25,1758773300192791920,1.0,I ordered a 24oz monster and got a 16 0z,order review
2019-10-25,1785773300089990091,5.0,Excellent Im very satisfied,order review
2019-10-25,1758773300299708892,1.0,Driver left and not even checking the notes and estimate arrival  is 1:05 and I am not going to stand in the street. She even left before 1:03 am She DIDNT EVEN CHECK MY NOTE. I LEFT A DIFFERENT NUMBER THERE. Now i have to wait another 35 mins and its 1:19 am,order review
2019-10-18,1785773300063051530,5.0,You the best for sacrificing your sleep just too bring mi food .. ????,order review
2019-10-16,1758773300116260754,5.0,Perfect,order review
2019-10-16,1758773300018552506,5.0,Great experience,order review
2019-10-17,1758773300306103038,4.0,Kinda cold,order review
2019-10-16,1758773300187603353,4.0,Pizza crust was really hard,order review
2019-10-16,1758773300203052007,5.0,So easy and so quick and always so fresh,order review
2019-10-25,1758773300132698458,5.0,Awesome and fast,order review
2019-10-25,1785773300000787907,5.0,"This order went perfectly. Im glad, because the first order I tried went disastrously and was canceled on me and I was left without dinner. I decided to give it another chance and it went very well.",order review
2019-10-20,1785773300022313021,4.0,Love the triple cheese pizza the wings are ok.,order review
2019-10-21,1758773300249470031,3.0,Delivery was great but received wrong size item. I paid for a larger size.,order review
2019-10-20,1758773300249042574,1.0,A pizza was missing from my order,order review
2019-10-16,1758773300301955747,1.0,The pizza fell apart and wasn’t even given napkins to clean up the mess.,order review
2019-10-23,1758773300289955123,1.0,Horrible driver was next to my work location and never delivered my order.. paid money to get my refund in a couple days now.,order review
2019-10-23,1785773300029052028,5.0,Faster than time estimated,order review
2019-10-23,1785773300005352210,3.0,Missing item : 12pack of Pepsi soda cans,order review
2019-10-16,1758773300010358811,2.0,Wings were cold and hard as ROCKS Piazza 0?0?,order review
2019-10-16,1758773300057451149,5.0,Good,order review
